seed,state_idx,regime,negative_control,adaptive_row,selected_N,selected_K,decision_label,action_recommendation,low_N,max_N,min_K,max_K,lambda_cost,risk_delta,min_effect_size,confidence_method,repair_method,use_effective_n_for_bounds,effective_sample_diversity,duplicate_collapse_rate,diversity_gate_passed,admit_high_N,abstention_reason,false_admit_negative_control,effective_n_for_bounds,score_utility_correlation,tail_rank_correlation,tail_rank_correlation_ci_low,tail_rank_correlation_ci_high,high_N_gain,high_N_gain_ci_low,high_N_gain_ci_high,raw_high_N_real_change,utility_gain_point,utility_gain_lcb,utility_gain_ucb,tail_utility_lcb,tail_utility_ucb,tail_utility_mean,high_score_tail_harm_ucb,latency_adjusted_gain_point,latency_adjusted_gain_lcb,latency_adjusted_gain_ucb,empirical_bernstein_radius,tail_effective_n_for_bounds,audit_units,tail_audit_units,low_N_latency_adjusted_utility,best_high_N_latency_adjusted_utility,best_latency_adjusted_utility,best_high_N_pair,low_N_pair,best_pair,utility_bound_delta,tail_utility_bound_delta,latency_bound_delta,tail_harm_bound_delta,underpowered_audit,alignment_gate_passed,utility_gain_gate_passed,latency_gate_passed,diversity_repair_recommendation,alignment_reason,adaptive_checked_N,adaptive_max_N,adaptive_stopping_savings,adaptive_stopped
1,1,adaptive_latency_limited,True,True,1,1,latency_limited,stop_early,1,32,1,32,0.03,0.01,0.0,both,auto,True,32.0,0.0,True,False,adaptive_gain_ucb_below_cost,False,32.0,0.9985337243401757,0.9285714285714285,0.5823529411764709,1.0000000000000002,-0.026258060515873014,-0.026949536520337297,-0.025886858258928568,0.00979661226939715,0.0037419394841269847,-0.011916999471407109,0.019400878439661078,-0.008132483929079067,0.02318539398198912,0.007526455026455028,0.008132483929079067,-0.026258060515873014,-0.041916999471407104,-0.01059912156033892,0.015658938955534094,12.0,32.0,12.0,-0.020119047619047616,-0.04637710813492063,-0.020119047619047616,"{'N': 2, 'K': 1}","{'N': 1, 'K': 1}","{'N': 1, 'K': 1}",0.002,0.002,0.002,0.002,False,False,,False,,,32.0,64.0,0.5,True
1,2,high_diversity_aligned,False,False,64,1,allow_high_N,increase_N,1,64,1,32,0.0001,0.01,0.0,both,auto,True,48.0,0.0,True,True,,False,48.0,0.9999999999999998,1.0,0.9999999999999999,1.0,0.932365376376063,0.80638263274507,1.0821807979501121,0.938665376376063,0.938665376376063,0.7915300393319418,1.0858007134201841,0.760865655019371,1.0551363291076135,0.9080009920634922,-0.760865655019371,0.932365376376063,0.7852300393319418,1.0795007134201842,0.1471353370441212,13.0,64.0,13.0,0.03803657407407403,0.970401950450137,0.970401950450137,"{'N': 64, 'K': 1}","{'N': 1, 'K': 1}","{'N': 64, 'K': 1}",0.002,0.002,0.002,0.002,False,True,True,True,,,,,,
1,2,anti_correlated_scorer,True,False,1,1,high_N_blocked,block_high_N,1,64,1,32,0.0001,0.01,0.0,both,auto,True,48.0,0.0,True,False,tail_harm_plausible,False,48.0,-0.9999542124542122,-1.0,-1.0,-0.9999999999999999,-0.36426855262070107,-0.38936387360318836,-0.3131035178640321,-1.0201476262647853,-0.3641685526207011,-1.1918048234938827,0.4634677182524805,-1.675296654471065,-0.020024112724701837,-0.8476603835978834,1.675296654471065,-0.36426855262070107,-1.1919048234938827,0.4633677182524805,0.8276362708731816,13.0,64.0,13.0,0.038036574074074084,-0.326231978546627,0.038036574074074084,"{'N': 2, 'K': 1}","{'N': 1, 'K': 1}","{'N': 1, 'K': 1}",0.002,0.002,0.002,0.002,False,False,,False,,,,,,
1,2,shuffled_scorer,False,False,1,1,high_N_blocked,block_high_N,1,64,1,32,0.0001,0.01,0.0,both,auto,True,48.0,0.0,True,False,tail_harm_plausible,False,48.0,-0.04761904761904761,0.12637362637362637,-0.8033898305084743,0.5275565236230825,0.02246213105428395,-0.07316855184565145,0.27464871045438716,0.026048616468455195,0.02396213105428395,-4.133436998869978,4.181361260978546,-4.1076534627827614,4.207144797065763,0.049745667141500464,4.1076534627827614,0.02246213105428395,-4.1349369988699785,4.179861260978546,4.157399129924262,13.0,64.0,13.0,0.03803657407407401,0.060498705128358,0.060498705128358,"{'N': 16, 'K': 1}","{'N': 1, 'K': 1}","{'N': 16, 'K': 1}",0.002,0.002,0.002,0.002,False,False,,False,,,,,,
1,2,tail_misaligned_scorer,True,False,1,1,high_N_blocked,block_high_N,1,64,1,32,0.0001,0.01,0.0,both,auto,True,48.0,0.0,True,False,tail_harm_plausible,False,48.0,-0.13049450549450547,0.5384615384615384,-0.4155778198439447,0.8706402592960568,-0.03771647273203261,-0.11050019406380887,0.05582838864603998,-0.6404873031996077,-0.037616472732032606,-1.001126072076655,0.9258931266125898,-1.728141899914423,0.19887729877482185,-0.7646323005698006,1.728141899914423,-0.03771647273203261,-1.001226072076655,0.9257931266125898,0.9635095993446224,13.0,64.0,13.0,0.03803657407407403,0.00032010134204139373,0.03803657407407403,"{'N': 2, 'K': 1}","{'N': 1, 'K': 1}","{'N': 1, 'K': 1}",0.002,0.002,0.002,0.002,False,False,,False,,,,,,
1,2,adversarial_tail_scorer,True,False,1,1,high_N_blocked,block_high_N,1,64,1,32,0.0001,0.01,0.0,both,auto,True,48.0,0.0,True,False,tail_harm_plausible,False,48.0,0.2087454212454212,-0.07142857142857142,-0.5515529806747461,1.0,0.08429373036541005,-0.020206429165633154,0.1751148151075019,-0.7703728957258806,0.08439373036541005,-4.392144483279862,4.560931944010683,-4.949164002208561,4.003912425081984,-0.4726257885632885,4.949164002208561,0.08429373036541005,-4.392244483279863,4.560831944010682,4.476538213645273,13.0,64.0,13.0,0.038036574074074014,0.1223303044394841,0.1223303044394841,"{'N': 2, 'K': 1}","{'N': 1, 'K': 1}","{'N': 2, 'K': 1}",0.002,0.002,0.002,0.002,False,False,,False,,,,,,
1,2,noisy_rollout_utility,False,False,1,1,high_N_blocked,block_high_N,1,64,1,32,0.0001,0.01,0.0,both,auto,True,48.0,0.0,True,False,tail_harm_plausible,False,48.0,0.8030677655677654,0.04945054945054945,-0.7636213408876297,0.6863383175619815,0.8689977171357733,0.6686959487493869,1.1948577380082719,0.8328672742938594,0.8704977171357733,-2.1243669995614063,3.865362433832953,-2.0810131284962967,3.9087163048980624,0.9138515882008831,2.0810131284962967,0.8689977171357733,-2.1258669995614063,3.863862433832953,2.9948647166971796,13.0,64.0,13.0,0.04682316468373054,0.9158208818195037,0.9158208818195037,"{'N': 16, 'K': 1}","{'N': 1, 'K': 1}","{'N': 16, 'K': 1}",0.002,0.002,0.002,0.002,False,False,,False,,,,,,
1,2,hidden_ood_dynamics,True,False,1,1,high_N_blocked,block_high_N,1,64,1,32,0.0001,0.01,0.0,both,auto,True,48.0,0.0,True,False,tail_harm_plausible,False,48.0,0.544047619047619,1.0,-0.533504034761018,1.0,0.13745998022762346,0.07546796883611666,0.25488111253767626,-0.17695893955326572,0.13755998022762345,-0.009575356816497765,0.2846953172717447,-0.3547593449806291,-0.06048867089238669,-0.2076240079365079,0.3547593449806291,0.13745998022762346,-0.009675356816497754,0.2845953172717447,0.1471353370441212,13.0,64.0,13.0,-0.24633842592592595,-0.10887844569830245,-0.10887844569830245,"{'N': 2, 'K': 1}","{'N': 1, 'K': 1}","{'N': 2, 'K': 1}",0.002,0.002,0.002,0.002,False,False,,False,,,,,,
1,2,duplicated_high_score_artifacts,True,False,1,1,stop_early_low_diversity,increase_diversity,1,64,1,32,0.0001,0.01,0.0,both,auto,True,4.0,0.8,False,False,diversity_gate_failed,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resample,,,,,
1,2,correlated_candidate_pool,True,False,1,1,underpowered_audit,audit_rollouts,1,64,1,32,0.0001,0.01,0.0,both,auto,True,6.0,0.2,True,False,underpowered_effective_n,False,6.0,0.9999542124542122,0.9945054945054945,0.9659681414210092,1.0000000000000002,0.9315237846293268,0.8183944107143251,1.0649976568618151,0.9378237846293269,0.9378237846293268,0.6063349407396514,1.2693126285190022,0.5765121481738168,1.2394898359531674,0.9080009920634922,-0.5765121481738168,0.9315237846293268,0.6000349407396515,1.2630126285190022,0.33148884388967537,6.0,64.0,13.0,0.03803657407407403,0.969560358703401,0.969560358703401,"{'N': 64, 'K': 1}","{'N': 1, 'K': 1}","{'N': 64, 'K': 1}",0.002,0.002,0.002,0.002,True,False,,False,,,,,,
1,2,calibration_drift,True,False,1,1,high_N_blocked,block_high_N,1,64,1,32,0.0001,0.01,0.0,both,auto,True,48.0,0.0,True,False,tail_harm_plausible,False,48.0,0.13617216117216116,0.6868131868131868,0.03359988368711839,0.9649119131032402,0.9134254389204681,0.7822441478597926,1.0314171989014869,0.9197254389204683,0.9197254389204681,-3.437687602849096,5.2771384806900326,-4.121247621541643,4.593578461997485,0.23616542022792023,4.121247621541643,0.9134254389204681,-3.443987602849096,5.270838480690032,4.357413041769564,13.0,64.0,13.0,0.038036574074074035,0.9514620129945424,0.9514620129945424,"{'N': 64, 'K': 1}","{'N': 1, 'K': 1}","{'N': 64, 'K': 1}",0.002,0.002,0.002,0.002,False,False,,False,,,,,,
1,2,small_audit_underpowered,True,False,1,1,underpowered_audit,audit_rollouts,1,64,1,32,0.0001,0.01,0.0,both,auto,True,8.0,0.0,True,False,underpowered_effective_n,False,8.0,0.9999999999999998,1.0,0.9999999999999999,1.0,0.932365376376063,0.7903977315953985,1.1311212782147992,0.938665376376063,0.938665376376063,0.6966804232326357,1.1806503295194903,0.6660160389200649,1.1499859452069194,0.9080009920634922,-0.6660160389200649,0.932365376376063,0.6903804232326357,1.1743503295194904,0.24198495314342727,8.0,64.0,13.0,0.03803657407407403,0.970401950450137,0.970401950450137,"{'N': 64, 'K': 1}","{'N': 1, 'K': 1}","{'N': 64, 'K': 1}",0.002,0.002,0.002,0.002,True,False,,False,,,,,,
1,2,collapsed_sampler,True,False,1,1,stop_early_low_diversity,increase_diversity,1,64,1,32,0.0001,0.01,0.0,both,auto,True,1.0,0.98,False,False,diversity_gate_failed,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resample,,,,,
1,2,latency_limited_aligned,False,False,1,1,high_N_blocked,block_high_N,1,64,1,32,0.03,0.01,0.0,both,auto,True,48.0,0.0,True,False,tail_harm_plausible,False,48.0,0.9994505494505492,0.989010989010989,0.8928826735769817,1.0,-0.02661644345238095,-0.027015522305927582,-0.02643041023375496,0.009819341206250259,0.0033835565476190484,-0.004892806161112772,0.011659919256350869,-0.0001811246134937241,0.01637160080396992,0.008095238095238096,0.0001811246134937241,-0.02661644345238095,-0.03489280616111277,-0.01834008074364913,0.00827636270873182,13.0,64.0,13.0,-0.02,-0.046616443452380946,-0.02,"{'N': 2, 'K': 1}","{'N': 1, 'K': 1}","{'N': 1, 'K': 1}",0.002,0.002,0.002,0.002,False,False,,False,,,,,,
1,2,latency_spike,True,False,1,1,high_N_blocked,block_high_N,1,64,1,32,0.03,0.01,0.0,both,auto,True,48.0,0.0,True,False,tail_harm_plausible,False,48.0,0.999679487179487,0.9945054945054945,0.9550621528275159,1.0,-0.11661566840277778,-0.11704886493985614,-0.11635696653335813,0.009813877493272508,0.003384331597222222,-0.005518205308912385,0.01228686850335683,-0.0008317188353165351,0.01697335497695268,0.008070818070818072,0.0008317188353165351,-0.11661566840277778,-0.1255182053089124,-0.10771313149664316,0.008902536906134607,13.0,64.0,13.0,-0.11,-0.22661566840277778,-0.11,"{'N': 2, 'K': 1}","{'N': 1, 'K': 1}","{'N': 1, 'K': 1}",0.002,0.002,0.002,0.002,False,False,,False,,,,,,
1,2,missing_utility,True,False,1,1,alignment_audit_failed,audit_rollouts,1,64,1,32,0.0001,0.01,0.0,both,auto,True,48.0,0.0,True,False,unknown_utility,False,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,no_measured_rollout_utilities,,,,
1,2,adaptive_latency_limited,True,True,1,1,latency_limited,stop_early,1,32,1,32,0.03,0.01,0.0,both,auto,True,32.0,0.0,True,False,adaptive_gain_ucb_below_cost,False,32.0,0.9992668621700878,0.9999999999999999,0.9430808080808081,1.0000000000000002,-0.026293402777777777,-0.026783141121031747,-0.026089867001488097,0.010093565991272913,0.0037065972222222222,-0.012743347267862519,0.020156541712306963,-0.009135129675269926,0.023764759304899557,0.007314814814814815,0.009135129675269926,-0.026293402777777777,-0.04274334726786252,-0.009843458287693035,0.01644994449008474,12.0,32.0,12.0,-0.020277777777777777,-0.04657118055555555,-0.020277777777777777,"{'N': 2, 'K': 1}","{'N': 1, 'K': 1}","{'N': 1, 'K': 1}",0.002,0.002,0.002,0.002,False,False,,False,,,32.0,64.0,0.5,True
1,3,high_diversity_aligned,False,False,64,1,allow_high_N,increase_N,1,64,1,32,0.0001,0.01,0.0,both,auto,True,48.0,0.0,True,True,,False,48.0,0.9999999999999998,1.0,0.9999999999999999,1.0,0.9323653763760629,0.8149495189771498,1.0366348480044016,0.938665376376063,0.9386653763760628,0.7915300393319414,1.0858007134201844,0.7608656550193705,1.0551363291076135,0.9080009920634919,-0.7608656550193705,0.9323653763760629,0.7852300393319415,1.0795007134201844,0.14713533704412143,13.0,64.0,13.0,0.03803657407407403,0.970401950450137,0.970401950450137,"{'N': 64, 'K': 1}","{'N': 1, 'K': 1}","{'N': 64, 'K': 1}",0.002,0.002,0.002,0.002,False,True,True,True,,,,,,
1,3,anti_correlated_scorer,True,False,1,1,high_N_blocked,block_high_N,1,64,1,32,0.0001,0.01,0.0,both,auto,True,48.0,0.0,True,False,tail_harm_plausible,False,48.0,-0.9999542124542122,-1.0,-1.0,-0.9999999999999999,-0.36426855262070107,-0.39475118375909374,-0.33494633888096625,-1.0201476262647853,-0.3641685526207011,-1.1918048234938827,0.4634677182524805,-1.6752966544710652,-0.020024112724701948,-0.8476603835978835,1.6752966544710652,-0.36426855262070107,-1.1919048234938827,0.4633677182524805,0.8276362708731816,13.0,64.0,13.0,0.038036574074074084,-0.326231978546627,0.038036574074074084,"{'N': 2, 'K': 1}","{'N': 1, 'K': 1}","{'N': 1, 'K': 1}",0.002,0.002,0.002,0.002,False,False,,False,,,,,,
1,3,shuffled_scorer,False,False,1,1,high_N_blocked,block_high_N,1,64,1,32,0.0001,0.01,0.0,both,auto,True,48.0,0.0,True,False,tail_harm_plausible,False,48.0,0.12976190476190474,0.3901098901098901,-0.7302302410448477,0.7541036414565825,0.39676590162208136,0.15072900909342238,0.8843271293775821,0.24026141252121602,0.39826590162208136,-3.428629107032441,4.225160910276604,-3.5114974625278097,4.1422925547812355,0.3153975461267128,3.5114974625278097,0.39676590162208136,-3.430129107032441,4.223660910276604,3.8268950086545224,13.0,64.0,13.0,0.03803657407407404,0.4348024756961554,0.4348024756961554,"{'N': 16, 'K': 1}","{'N': 1, 'K': 1}","{'N': 16, 'K': 1}",0.002,0.002,0.002,0.002,False,False,,False,,,,,,
1,3,tail_misaligned_scorer,True,False,1,1,high_N_blocked,block_high_N,1,64,1,32,0.0001,0.01,0.0,both,auto,True,48.0,0.0,True,False,tail_harm_plausible,False,48.0,-0.12669413919413916,0.8406593406593407,-0.13585481890730508,0.9385631260814575,-0.03641714513062173,-0.13468512692728996,0.06473407242924656,-0.6185585534807168,-0.036317145130621724,-0.8639534160038033,0.7913191257425599,-1.58005855923297,0.07521398251339317,-0.7524222883597884,1.58005855923297,-0.03641714513062173,-0.8640534160038034,0.7912191257425598,0.8276362708731816,13.0,64.0,13.0,0.038036574074073994,0.0016194289434522829,0.038036574074073994,"{'N': 2, 'K': 1}","{'N': 1, 'K': 1}","{'N': 1, 'K': 1}",0.002,0.002,0.002,0.002,False,False,,False,,,,,,
1,3,adversarial_tail_scorer,True,False,1,1,high_N_blocked,block_high_N,1,64,1,32,0.0001,0.01,0.0,both,auto,True,48.0,0.0,True,False,tail_harm_plausible,False,48.0,0.2087454212454212,-0.07142857142857142,-0.5251396648044693,1.0,0.08429373036541009,-0.01512110546186065,0.17779862414365083,-0.7703728957253514,0.08439373036541009,-4.392144483279862,4.560931944010683,-4.949164002208561,4.003912425081984,-0.4726257885632885,4.949164002208561,0.08429373036541009,-4.392244483279863,4.560831944010682,4.476538213645273,13.0,64.0,13.0,0.038036574074074014,0.1223303044394841,0.1223303044394841,"{'N': 2, 'K': 1}","{'N': 1, 'K': 1}","{'N': 2, 'K': 1}",0.002,0.002,0.002,0.002,False,False,,False,,,,,,
1,3,noisy_rollout_utility,False,False,1,1,high_N_blocked,block_high_N,1,64,1,32,0.0001,0.01,0.0,both,auto,True,48.0,0.0,True,False,tail_harm_plausible,False,48.0,0.8385531135531135,0.7747252747252747,0.03055782270215978,0.900756943898025,1.2499607065088485,0.9735950735897164,1.4252023129558082,1.2350317308835326,1.2530607065088486,-1.9796526370842773,4.485774050101974,-2.290654911767665,4.174771775418587,0.9420584318254608,2.290654911767665,1.2499607065088485,-1.9827526370842774,4.482674050101974,3.232713343593126,13.0,64.0,13.0,-0.04470042062899869,1.20526028587985,1.20526028587985,"{'N': 32, 'K': 1}","{'N': 1, 'K': 1}","{'N': 32, 'K': 1}",0.002,0.002,0.002,0.002,False,False,,False,,,,,,
1,3,hidden_ood_dynamics,True,False,1,1,high_N_blocked,block_high_N,1,64,1,32,0.0001,0.01,0.0,both,auto,True,48.0,0.0,True,False,tail_harm_plausible,False,48.0,0.5440018315018315,0.9945054945054945,-0.3360110803324099,1.0,0.13745722449570108,0.06425958297164358,0.3543007751247975,-0.17695945091192797,0.13755722449570107,-0.009578112548420142,0.28469256153982225,-0.3547593449806291,-0.06048867089238666,-0.20762400793650787,0.3547593449806291,0.13745722449570108,-0.009678112548420131,0.28459256153982226,0.1471353370441212,13.0,64.0,13.0,-0.24633842592592595,-0.10888120143022485,-0.10888120143022485,"{'N': 2, 'K': 1}","{'N': 1, 'K': 1}","{'N': 2, 'K': 1}",0.002,0.002,0.002,0.002,False,False,,False,,,,,,
1,3,duplicated_high_score_artifacts,True,False,1,1,stop_early_low_diversity,increase_diversity,1,64,1,32,0.0001,0.01,0.0,both,auto,True,4.0,0.8,False,False,diversity_gate_failed,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resample,,,,,
1,3,correlated_candidate_pool,True,False,1,1,underpowered_audit,audit_rollouts,1,64,1,32,0.0001,0.01,0.0,both,auto,True,6.0,0.2,True,False,underpowered_effective_n,False,6.0,0.9999999999999998,1.0,0.9999999999999999,1.0,0.9323653763760629,0.8191218311418761,1.0472741962621954,0.938665376376063,0.9386653763760628,0.6071765324863875,1.2701542202657383,0.5765121481738168,1.2394898359531674,0.9080009920634922,-0.5765121481738168,0.9323653763760629,0.6008765324863875,1.2638542202657383,0.33148884388967537,6.0,64.0,13.0,0.03803657407407403,0.970401950450137,0.970401950450137,"{'N': 64, 'K': 1}","{'N': 1, 'K': 1}","{'N': 64, 'K': 1}",0.002,0.002,0.002,0.002,True,False,,False,,,,,,
1,3,calibration_drift,True,False,1,1,high_N_blocked,block_high_N,1,64,1,32,0.0001,0.01,0.0,both,auto,True,48.0,0.0,True,False,tail_harm_plausible,False,48.0,-0.034249084249084245,0.3626373626373626,-0.3513165726257646,0.800374896437448,0.23109321956222725,-0.07939939606412584,1.0322020412714248,-0.3203698825533985,0.23259321956222725,-4.384000438149441,4.849186877273896,-4.540441804163981,4.692745511259355,0.07615185354768686,4.540441804163981,0.23109321956222725,-4.385500438149441,4.847686877273896,4.616593657711668,13.0,64.0,13.0,0.03803657407407404,0.26912979363630124,0.26912979363630124,"{'N': 16, 'K': 1}","{'N': 1, 'K': 1}","{'N': 16, 'K': 1}",0.002,0.002,0.002,0.002,False,False,,False,,,,,,
1,3,small_audit_underpowered,True,False,1,1,underpowered_audit,audit_rollouts,1,64,1,32,0.0001,0.01,0.0,both,auto,True,8.0,0.0,True,False,underpowered_effective_n,False,8.0,0.9999542124542122,0.9945054945054945,0.978346270806658,1.0000000000000002,0.9323653603924755,0.8103174222052608,1.080801744792847,0.9386653603924756,0.9386653603924755,0.6966804072490482,1.1806503135359028,0.666016038920065,1.1499859452069197,0.9080009920634923,-0.666016038920065,0.9323653603924755,0.6903804072490483,1.1743503135359028,0.2419849531434273,8.0,64.0,13.0,0.03803657407407403,0.9704019344665497,0.9704019344665497,"{'N': 64, 'K': 1}","{'N': 1, 'K': 1}","{'N': 64, 'K': 1}",0.002,0.002,0.002,0.002,True,False,,False,,,,,,
1,3,collapsed_sampler,True,False,1,1,stop_early_low_diversity,increase_diversity,1,64,1,32,0.0001,0.01,0.0,both,auto,True,1.0,0.98,False,False,diversity_gate_failed,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resample,,,,,
1,3,latency_limited_aligned,False,False,1,1,high_N_blocked,block_high_N,1,64,1,32,0.03,0.01,0.0,both,auto,True,48.0,0.0,True,False,tail_harm_plausible,False,48.0,0.9993131868131866,0.978021978021978,0.7731965690712415,1.0,-0.026616908482142855,-0.027021635509672622,-0.026230548192584326,0.009737869895683706,0.003383091517857142,-0.004893271190874678,0.011659454226588963,-0.0001811246134937241,0.01637160080396992,0.008095238095238096,0.0001811246134937241,-0.026616908482142855,-0.034893271190874674,-0.018340545773411036,0.00827636270873182,13.0,64.0,13.0,-0.019999999999999997,-0.04661690848214285,-0.019999999999999997,"{'N': 2, 'K': 1}","{'N': 1, 'K': 1}","{'N': 1, 'K': 1}",0.002,0.002,0.002,0.002,False,False,,False,,,,,,
1,3,latency_spike,True,False,1,1,high_N_blocked,block_high_N,1,64,1,32,0.03,0.01,0.0,both,auto,True,48.0,0.0,True,False,tail_harm_plausible,False,48.0,0.9994963369963368,0.9835164835164835,0.8880341880341881,1.0,-0.1166162884424603,-0.11701733979724702,-0.11635718742249504,0.009772674139604037,0.0033837115575396856,-0.004892651151192135,0.011660074266271506,-0.0001811246134937241,0.01637160080396992,0.008095238095238096,0.0001811246134937241,-0.1166162884424603,-0.12489265115119212,-0.10833992573372848,0.00827636270873182,13.0,64.0,13.0,-0.11,-0.22661628844246032,-0.11,"{'N': 2, 'K': 1}","{'N': 1, 'K': 1}","{'N': 1, 'K': 1}",0.002,0.002,0.002,0.002,False,False,,False,,,,,,
1,3,missing_utility,True,False,1,1,alignment_audit_failed,audit_rollouts,1,64,1,32,0.0001,0.01,0.0,both,auto,True,48.0,0.0,True,False,unknown_utility,False,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,no_measured_rollout_utilities,,,,
1,3,adaptive_latency_limited,True,True,1,1,latency_limited,stop_early,1,32,1,32,0.03,0.01,0.0,both,auto,True,32.0,0.0,True,False,adaptive_gain_ucb_below_cost,False,32.0,0.9996334310850438,0.9999999999999999,0.9999999999999999,1.0000000000000002,-0.026471974206349204,-0.02695806206597223,-0.026176060267857144,0.009559175387286503,0.0035280257936507933,-0.011694223163907953,0.01875027475120954,-0.008694471179780968,0.021750026735336526,0.006527777777777778,0.008694471179780968,-0.026471974206349204,-0.04169422316390795,-0.011249725248790457,0.015222248957558747,12.0,32.0,12.0,-0.019781746031746032,-0.046253720238095236,-0.019781746031746032,"{'N': 2, 'K': 1}","{'N': 1, 'K': 1}","{'N': 1, 'K': 1}",0.002,0.002,0.002,0.002,False,False,,False,,,32.0,64.0,0.5,True
